"Block"	"Trial"	"FaceFilename"	"WordFilename"	"FaceRace"	"Fix"	"WordValence"	"Condition"	"RT"	"Key"	"Error"	"Subno"	"Congruent"
2	130	"C:\Hannah's FYP\White20_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	648	1	0	6	"Incon"
2	131	"C:\Hannah's FYP\White14_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	444	2	0	6	"Con"
2	132	"C:\Hannah's FYP\White17_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	524	2	0	6	"Con"
2	133	"C:\Hannah's FYP\Black12_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	536	1	0	6	"Con"
2	134	"C:\Hannah's FYP\Black11_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	547	1	0	6	"Con"
2	135	"C:\Hannah's FYP\Black23_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	427	1	0	6	"Con"
2	136	"C:\Hannah's FYP\White24_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	587	2	0	6	"Con"
2	137	"C:\Hannah's FYP\White4_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	516	1	0	6	"Incon"
2	138	"C:\Hannah's FYP\Black4_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	481	1	0	6	"Con"
2	139	"C:\Hannah's FYP\Black21_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	587	2	0	6	"Incon"
2	140	"C:\Hannah's FYP\White24_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	404	2	0	6	"Con"
2	141	"C:\Hannah's FYP\Black12_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	389	2	0	6	"Incon"
2	142	"C:\Hannah's FYP\White16_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	551	1	0	6	"Incon"
2	143	"C:\Hannah's FYP\White2_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	442	2	0	6	"Con"
2	144	"C:\Hannah's FYP\White18_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	493	1	0	6	"Incon"
2	145	"C:\Hannah's FYP\White3_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	451	1	0	6	"Incon"
2	146	"C:\Hannah's FYP\Black12_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	434	2	0	6	"Incon"
2	147	"C:\Hannah's FYP\Black9_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	593	1	0	6	"Con"
2	148	"C:\Hannah's FYP\Black16_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	514	2	0	6	"Incon"
2	149	"C:\Hannah's FYP\Black9_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	559	1	0	6	"Con"
2	150	"C:\Hannah's FYP\White22_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	609	2	0	6	"Con"
2	151	"C:\Hannah's FYP\White6_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	505	1	0	6	"Incon"
2	152	"C:\Hannah's FYP\Black8_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	460	2	0	6	"Incon"
2	153	"C:\Hannah's FYP\White17_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	499	2	0	6	"Con"
2	154	"C:\Hannah's FYP\Black19_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	432	2	0	6	"Incon"
2	155	"C:\Hannah's FYP\Black19_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	464	1	0	6	"Con"
2	156	"C:\Hannah's FYP\White7_neu.jpg"	"cockroach"	"White"	"forehead"	"Neg"	211	543	1	0	6	"Incon"
2	157	"C:\Hannah's FYP\White6_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	402	2	0	6	"Con"
2	158	"C:\Hannah's FYP\White11_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	475	2	0	6	"Con"
2	159	"C:\Hannah's FYP\White1_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	577	1	0	6	"Incon"
2	160	"C:\Hannah's FYP\White1_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	435	2	0	6	"Con"
2	161	"C:\Hannah's FYP\White8_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	555	2	0	6	"Con"
2	162	"C:\Hannah's FYP\White16_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	445	1	0	6	"Incon"
2	163	"C:\Hannah's FYP\White23_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	449	1	0	6	"Incon"
2	164	"C:\Hannah's FYP\Black12_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	448	1	0	6	"Con"
2	165	"C:\Hannah's FYP\White8_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	528	1	0	6	"Incon"
2	166	"C:\Hannah's FYP\White21_neu.jpg"	"romance"	"White"	"nose"	"Pos"	232	520	2	0	6	"Con"
2	167	"C:\Hannah's FYP\White7_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	492	1	0	6	"Incon"
2	168	"C:\Hannah's FYP\White12_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	433	1	0	6	"Incon"
2	169	"C:\Hannah's FYP\Black8_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	303	2	0	6	"Incon"
2	170	"C:\Hannah's FYP\Black18_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	356	1	0	6	"Con"
2	171	"C:\Hannah's FYP\White5_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	391	1	0	6	"Incon"
2	172	"C:\Hannah's FYP\White13_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	329	2	1	6	"Incon"
2	173	"C:\Hannah's FYP\Black23_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	450	2	0	6	"Incon"
2	174	"C:\Hannah's FYP\White14_neu.jpg"	"disgust"	"White"	"eyes"	"Neg"	221	430	1	0	6	"Incon"
2	175	"C:\Hannah's FYP\Black4_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	519	2	0	6	"Incon"
2	176	"C:\Hannah's FYP\Black4_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	506	1	0	6	"Con"
2	177	"C:\Hannah's FYP\Black17_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	445	1	0	6	"Con"
2	178	"C:\Hannah's FYP\Black22_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	466	2	0	6	"Incon"
2	179	"C:\Hannah's FYP\Black7_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	446	1	0	6	"Con"
2	180	"C:\Hannah's FYP\Black13_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	438	1	0	6	"Con"
2	181	"C:\Hannah's FYP\Black5_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	413	1	0	6	"Con"
2	182	"C:\Hannah's FYP\White19_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	467	2	0	6	"Con"
2	183	"C:\Hannah's FYP\White19_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	430	2	0	6	"Con"
2	184	"C:\Hannah's FYP\White19_neu.jpg"	"despair"	"White"	"nose"	"Neg"	231	476	1	0	6	"Incon"
2	185	"C:\Hannah's FYP\White10_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	482	1	0	6	"Incon"
2	186	"C:\Hannah's FYP\White22_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	456	1	0	6	"Incon"
2	187	"C:\Hannah's FYP\White3_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	471	2	0	6	"Con"
2	188	"C:\Hannah's FYP\Black14_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	477	2	0	6	"Incon"
2	189	"C:\Hannah's FYP\Black22_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	440	1	0	6	"Con"
2	190	"C:\Hannah's FYP\White9_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	344	2	0	6	"Con"
2	191	"C:\Hannah's FYP\White6_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	483	2	0	6	"Con"
2	192	"C:\Hannah's FYP\Black11_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	537	2	0	6	"Incon"
2	1	"C:\Hannah's FYP\Black20_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	932	2	0	7	"Incon"
2	2	"C:\Hannah's FYP\White9_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	863	2	0	7	"Con"
2	3	"C:\Hannah's FYP\Black1_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	765	1	0	7	"Con"
2	4	"C:\Hannah's FYP\White14_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	1155	2	0	7	"Con"
2	5	"C:\Hannah's FYP\White19_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	673	1	0	7	"Incon"
2	6	"C:\Hannah's FYP\White22_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	758	1	0	7	"Incon"
2	7	"C:\Hannah's FYP\White17_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	688	2	0	7	"Con"
2	8	"C:\Hannah's FYP\Black9_neu.jpg"	"success"	"Black"	"eyes"	"Pos"	122	1301	2	0	7	"Incon"
2	9	"C:\Hannah's FYP\White4_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	648	2	0	7	"Con"
2	10	"C:\Hannah's FYP\White1_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	767	2	0	7	"Con"
2	11	"C:\Hannah's FYP\White13_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	793	2	0	7	"Con"
2	12	"C:\Hannah's FYP\White22_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	1321	2	0	7	"Con"
2	13	"C:\Hannah's FYP\Black17_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	728	2	0	7	"Incon"
2	14	"C:\Hannah's FYP\White22_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	660	1	0	7	"Incon"
2	15	"C:\Hannah's FYP\White4_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	674	1	0	7	"Incon"
2	16	"C:\Hannah's FYP\Black1_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	1271	2	0	7	"Incon"
2	17	"C:\Hannah's FYP\White24_neu.jpg"	"cockroach"	"White"	"nose"	"Neg"	231	1355	1	0	7	"Incon"
2	18	"C:\Hannah's FYP\Black21_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	847	1	0	7	"Con"
2	19	"C:\Hannah's FYP\White24_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	654	1	0	7	"Incon"
2	20	"C:\Hannah's FYP\Black4_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	828	1	0	7	"Con"
2	21	"C:\Hannah's FYP\Black11_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	579	2	0	7	"Incon"
2	22	"C:\Hannah's FYP\Black15_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	725	2	0	7	"Incon"
2	23	"C:\Hannah's FYP\White20_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	644	2	0	7	"Con"
2	24	"C:\Hannah's FYP\Black18_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	803	2	0	7	"Incon"
2	25	"C:\Hannah's FYP\White2_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	643	2	0	7	"Con"
2	26	"C:\Hannah's FYP\Black15_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	562	1	0	7	"Con"
2	27	"C:\Hannah's FYP\Black17_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	835	2	0	7	"Incon"
2	28	"C:\Hannah's FYP\Black12_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	673	1	0	7	"Con"
2	29	"C:\Hannah's FYP\White7_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	639	2	0	7	"Con"
2	30	"C:\Hannah's FYP\Black14_neu.jpg"	"romance"	"Black"	"eyes"	"Pos"	122	670	2	0	7	"Incon"
2	31	"C:\Hannah's FYP\Black5_neu.jpg"	"vacation"	"Black"	"forehead"	"Pos"	112	619	2	0	7	"Incon"
2	32	"C:\Hannah's FYP\Black11_neu.jpg"	"romance"	"Black"	"eyes"	"Pos"	122	603	2	0	7	"Incon"
2	33	"C:\Hannah's FYP\Black11_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	1019	1	0	7	"Con"
2	34	"C:\Hannah's FYP\White12_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	617	1	0	7	"Incon"
2	35	"C:\Hannah's FYP\Black13_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	993	2	0	7	"Incon"
2	36	"C:\Hannah's FYP\Black17_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	663	1	0	7	"Con"
2	37	"C:\Hannah's FYP\Black18_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	637	1	0	7	"Con"
2	38	"C:\Hannah's FYP\Black24_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	673	2	0	7	"Incon"
2	39	"C:\Hannah's FYP\White5_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	734	1	0	7	"Incon"
2	40	"C:\Hannah's FYP\Black9_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	921	1	0	7	"Con"
2	41	"C:\Hannah's FYP\White18_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	600	1	0	7	"Incon"
2	42	"C:\Hannah's FYP\White24_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	825	2	0	7	"Con"
2	43	"C:\Hannah's FYP\White2_neu.jpg"	"cockroach"	"White"	"forehead"	"Neg"	211	640	1	0	7	"Incon"
2	44	"C:\Hannah's FYP\Black7_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	597	1	0	7	"Con"
2	45	"C:\Hannah's FYP\Black5_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	1038	2	0	7	"Incon"
2	46	"C:\Hannah's FYP\Black16_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	676	1	0	7	"Con"
2	47	"C:\Hannah's FYP\Black2_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	593	1	0	7	"Con"
2	48	"C:\Hannah's FYP\White1_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	586	1	0	7	"Incon"
2	49	"C:\Hannah's FYP\Black20_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	575	1	0	7	"Con"
2	50	"C:\Hannah's FYP\White15_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	569	1	0	7	"Incon"
2	51	"C:\Hannah's FYP\White8_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	570	1	0	7	"Incon"
2	52	"C:\Hannah's FYP\White21_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	680	2	0	7	"Con"
2	53	"C:\Hannah's FYP\White17_neu.jpg"	"despair"	"White"	"nose"	"Neg"	231	950	1	0	7	"Incon"
2	54	"C:\Hannah's FYP\White7_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	592	2	0	7	"Con"
2	55	"C:\Hannah's FYP\White6_neu.jpg"	"cockroach"	"White"	"forehead"	"Neg"	211	641	1	0	7	"Incon"
2	56	"C:\Hannah's FYP\Black3_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	766	1	0	7	"Con"
2	57	"C:\Hannah's FYP\Black9_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	752	1	0	7	"Con"
2	58	"C:\Hannah's FYP\Black6_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	578	1	0	7	"Con"
2	59	"C:\Hannah's FYP\Black13_neu.jpg"	"success"	"Black"	"eyes"	"Pos"	122	652	2	0	7	"Incon"
2	60	"C:\Hannah's FYP\Black11_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	970	1	0	7	"Con"
2	61	"C:\Hannah's FYP\White10_neu.jpg"	"cockroach"	"White"	"eyes"	"Neg"	221	659	1	0	7	"Incon"
2	62	"C:\Hannah's FYP\White19_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	574	2	0	7	"Con"
2	63	"C:\Hannah's FYP\Black3_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	734	2	0	7	"Incon"
2	64	"C:\Hannah's FYP\Black13_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	545	1	0	7	"Con"
2	65	"C:\Hannah's FYP\Black20_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	640	1	0	7	"Con"
2	66	"C:\Hannah's FYP\Black21_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	851	2	0	7	"Incon"
2	67	"C:\Hannah's FYP\White18_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	525	1	0	7	"Incon"
2	68	"C:\Hannah's FYP\Black22_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	518	1	0	7	"Con"
2	69	"C:\Hannah's FYP\Black20_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	686	2	0	7	"Incon"
2	70	"C:\Hannah's FYP\Black3_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	649	2	0	7	"Incon"
2	71	"C:\Hannah's FYP\White23_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	604	2	0	7	"Con"
2	72	"C:\Hannah's FYP\White11_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	581	2	0	7	"Con"
2	73	"C:\Hannah's FYP\White16_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	862	1	0	7	"Incon"
2	74	"C:\Hannah's FYP\White7_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	556	1	0	7	"Incon"
2	75	"C:\Hannah's FYP\White8_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	1022	1	0	7	"Incon"
2	76	"C:\Hannah's FYP\White20_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	617	2	0	7	"Con"
2	77	"C:\Hannah's FYP\White2_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	625	1	0	7	"Incon"
2	78	"C:\Hannah's FYP\Black4_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	616	2	0	7	"Incon"
2	79	"C:\Hannah's FYP\Black13_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	521	1	0	7	"Con"
2	80	"C:\Hannah's FYP\Black1_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	629	2	0	7	"Incon"
2	81	"C:\Hannah's FYP\White14_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	585	1	0	7	"Incon"
2	82	"C:\Hannah's FYP\White19_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	607	1	0	7	"Incon"
2	83	"C:\Hannah's FYP\Black18_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	615	1	0	7	"Con"
2	84	"C:\Hannah's FYP\Black23_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	629	1	0	7	"Con"
2	85	"C:\Hannah's FYP\Black19_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	524	1	0	7	"Con"
2	86	"C:\Hannah's FYP\Black15_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	584	2	0	7	"Incon"
2	87	"C:\Hannah's FYP\White3_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	593	1	0	7	"Incon"
2	88	"C:\Hannah's FYP\Black5_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	618	1	0	7	"Con"
2	89	"C:\Hannah's FYP\Black10_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	578	1	0	7	"Con"
2	90	"C:\Hannah's FYP\Black4_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	596	2	0	7	"Incon"
2	91	"C:\Hannah's FYP\White16_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	685	2	0	7	"Con"
2	92	"C:\Hannah's FYP\White8_neu.jpg"	"romance"	"White"	"forehead"	"Pos"	212	633	2	0	7	"Con"
2	93	"C:\Hannah's FYP\White20_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	661	1	0	7	"Incon"
2	94	"C:\Hannah's FYP\White3_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	636	2	0	7	"Con"
2	95	"C:\Hannah's FYP\Black17_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	592	1	0	7	"Con"
2	96	"C:\Hannah's FYP\White15_neu.jpg"	"disgust"	"White"	"eyes"	"Neg"	221	537	1	0	7	"Incon"
2	97	"C:\Hannah's FYP\White6_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	509	2	0	7	"Con"
2	98	"C:\Hannah's FYP\Black8_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	575	2	0	7	"Incon"
2	99	"C:\Hannah's FYP\White12_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	1201	2	0	7	"Con"
2	100	"C:\Hannah's FYP\White1_neu.jpg"	"romance"	"White"	"forehead"	"Pos"	212	920	2	0	7	"Con"
2	101	"C:\Hannah's FYP\Black2_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	643	2	0	7	"Incon"
2	102	"C:\Hannah's FYP\White20_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	654	1	0	7	"Incon"
2	103	"C:\Hannah's FYP\Black10_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	716	1	0	7	"Con"
2	104	"C:\Hannah's FYP\White3_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	576	1	0	7	"Incon"
2	105	"C:\Hannah's FYP\White11_neu.jpg"	"disgust"	"White"	"eyes"	"Neg"	221	674	1	0	7	"Incon"
2	106	"C:\Hannah's FYP\White6_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	632	1	0	7	"Incon"
2	107	"C:\Hannah's FYP\Black19_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	719	1	0	7	"Con"
2	108	"C:\Hannah's FYP\Black24_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	584	1	0	7	"Con"
2	109	"C:\Hannah's FYP\White15_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	785	2	0	7	"Con"
2	110	"C:\Hannah's FYP\Black23_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	590	1	0	7	"Con"
2	111	"C:\Hannah's FYP\White12_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	575	2	0	7	"Con"
2	112	"C:\Hannah's FYP\Black2_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	537	1	0	7	"Con"
2	113	"C:\Hannah's FYP\White13_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	676	2	0	7	"Con"
2	114	"C:\Hannah's FYP\Black16_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	674	2	0	7	"Incon"
2	115	"C:\Hannah's FYP\White23_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	643	1	0	7	"Incon"
2	116	"C:\Hannah's FYP\White10_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	706	2	0	7	"Con"
2	117	"C:\Hannah's FYP\White24_neu.jpg"	"romance"	"White"	"nose"	"Pos"	232	750	2	0	7	"Con"
2	118	"C:\Hannah's FYP\Black19_neu.jpg"	"paradise"	"Black"	"nose"	"Pos"	132	704	2	0	7	"Incon"
2	119	"C:\Hannah's FYP\Black1_neu.jpg"	"garbage"	"Black"	"forehead"	"Neg"	111	564	1	0	7	"Con"
2	120	"C:\Hannah's FYP\Black7_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	893	2	0	7	"Incon"
2	121	"C:\Hannah's FYP\Black8_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	591	1	0	7	"Con"
2	122	"C:\Hannah's FYP\Black8_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	814	1	0	7	"Con"
2	123	"C:\Hannah's FYP\White21_neu.jpg"	"despair"	"White"	"nose"	"Neg"	231	770	1	0	7	"Incon"
2	124	"C:\Hannah's FYP\Black14_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	691	1	0	7	"Con"
2	125	"C:\Hannah's FYP\White5_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	648	1	0	7	"Incon"
2	126	"C:\Hannah's FYP\Black7_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	1220	2	0	7	"Incon"
2	127	"C:\Hannah's FYP\Black21_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	687	2	0	7	"Incon"
2	128	"C:\Hannah's FYP\White1_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	508	1	0	7	"Incon"
2	129	"C:\Hannah's FYP\White11_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	1089	2	0	7	"Con"
2	130	"C:\Hannah's FYP\Black22_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	561	2	0	7	"Incon"
2	131	"C:\Hannah's FYP\White17_neu.jpg"	"romance"	"White"	"nose"	"Pos"	232	612	2	0	7	"Con"
2	132	"C:\Hannah's FYP\White23_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	608	2	0	7	"Con"
2	133	"C:\Hannah's FYP\White4_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	561	1	0	7	"Incon"
2	134	"C:\Hannah's FYP\White5_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	651	2	0	7	"Con"
2	135	"C:\Hannah's FYP\Black9_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	585	2	0	7	"Incon"
2	136	"C:\Hannah's FYP\Black10_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	602	2	0	7	"Incon"
2	137	"C:\Hannah's FYP\Black12_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	667	2	0	7	"Incon"
2	138	"C:\Hannah's FYP\Black8_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	1389.18908283554	2	0	7	"Incon"
2	139	"C:\Hannah's FYP\White12_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	487	1	0	7	"Incon"
2	140	"C:\Hannah's FYP\Black24_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	994	2	0	7	"Incon"
2	141	"C:\Hannah's FYP\White4_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	610	2	0	7	"Con"
2	142	"C:\Hannah's FYP\Black19_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	762	2	0	7	"Incon"
2	143	"C:\Hannah's FYP\White23_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	609	1	0	7	"Incon"
2	144	"C:\Hannah's FYP\White18_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	622	2	0	7	"Con"
2	145	"C:\Hannah's FYP\White16_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	565	1	0	7	"Incon"
2	146	"C:\Hannah's FYP\White17_neu.jpg"	"cockroach"	"White"	"nose"	"Neg"	231	592	1	0	7	"Incon"
2	147	"C:\Hannah's FYP\White18_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	917	2	0	7	"Con"
2	148	"C:\Hannah's FYP\Black12_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	504	1	0	7	"Con"
2	149	"C:\Hannah's FYP\White13_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	661	1	0	7	"Incon"
